site_id,class,zone,cluster,governorate,lat,lon,ground_elev_m,site_type,local_bldg_height_mean_m,local_bldg_height_max_m,built_fraction,antenna_height_agl_m,sectors,configuration,backhaul,hub,ring,is_hub
RUR-R-0131,R,North-west highlands,Rural,Amman,31.48684,35.86918,778,Lattice tower,2.5,2.5,0.04,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0132,R,North-west highlands,Rural,Amman,31.48440,35.91928,757,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0133,R,North-west highlands,Rural,Amman,31.48196,35.96937,744,Lattice tower,2.5,2.5,0.16,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0134,R,North-west highlands,Rural,Madaba,31.52208,35.65652,747,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0135,R,North-west highlands,Rural,Madaba,31.51964,35.70094,384,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0136,R,North-west highlands,Rural,Madaba,31.51476,35.74820,719,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0137,R,North-west highlands,Rural,Madaba,31.51476,35.80113,726,Lattice tower,2.5,2.5,0.16,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0138,R,North-west highlands,Rural,Madaba,31.51964,35.84272,735,Lattice tower,2.5,2.5,0.08,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0139,R,North-west highlands,Rural,Amman,31.51720,35.88714,704,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0140,R,North-west highlands,Rural,Amman,31.51720,35.93440,722,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0141,R,North-west highlands,Rural,Amman,31.51232,35.98733,708,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0142,R,North-west highlands,Rural,Madaba,31.54756,35.68015,768,Lattice tower,2.5,2.5,0.04,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0143,R,North-west highlands,Rural,Madaba,31.55733,35.72741,592,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0144,R,North-west highlands,Rural,Madaba,31.54756,35.77467,650,Lattice tower,2.5,2.5,0.28,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0145,R,North-west highlands,Rural,Madaba,31.54756,35.82192,684,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0146,R,North-west highlands,Rural,Amman,31.55244,35.86918,687,Lattice tower,2.5,2.5,0.08,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0147,R,North-west highlands,Rural,Amman,31.54756,35.91644,707,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0148,R,North-west highlands,Rural,Amman,31.55244,35.95803,683,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0149,R,North-west highlands,Rural,Amman,31.55244,36.01663,745,Lattice tower,2.5,2.5,0.08,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0150,R,North-west highlands,Rural,Madaba,31.58525,35.65935,669,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0151,R,North-west highlands,Rural,Madaba,31.58769,35.70945,702,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0152,R,North-west highlands,Rural,Madaba,31.58769,35.75671,690,Lattice tower,2.5,2.5,0.36,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0153,R,North-west highlands,Rural,Madaba,31.58769,35.80397,676,Lattice tower,2.5,2.5,0.76,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0154,R,North-west highlands,Rural,Madaba,31.58525,35.84272,633,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0155,R,North-west highlands,Rural,Amman,31.58525,35.89281,651,Lattice tower,2.5,2.5,0.04,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0156,R,North-west highlands,Rural,Amman,31.59013,35.93724,663,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0157,R,North-west highlands,Rural,Amman,31.58769,35.99300,763,Lattice tower,2.5,2.5,0.12,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0158,R,North-west highlands,Rural,Amman,31.59013,36.03743,764,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0159,R,North-west highlands,Rural,Madaba,31.62537,35.63572,673,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0160,R,North-west highlands,Rural,Madaba,31.62537,35.67731,624,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0161,R,North-west highlands,Rural,Madaba,31.61805,35.72741,742,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0162,R,North-west highlands,Rural,Madaba,31.61805,35.77467,743,Lattice tower,2.5,2.5,0.6,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0163,R,North-west highlands,Rural,Madaba,31.62293,35.81625,738,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0164,R,North-west highlands,Rural,Amman,31.62293,35.86918,719,Lattice tower,2.5,2.5,0.2,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0165,R,North-west highlands,Rural,Amman,31.61805,35.91644,695,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0166,R,North-west highlands,Rural,Amman,31.62293,35.96654,720,Lattice tower,2.5,2.5,0.32,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0167,R,North-west highlands,Rural,Amman,31.62049,36.01380,701,Lattice tower,2.5,2.5,0.56,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0168,R,North-west highlands,Rural,Amman,31.61805,36.05822,726,Lattice tower,2.5,2.5,0.28,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0169,R,North-west highlands,Rural,Madaba,31.65818,35.66219,698,Lattice tower,2.5,2.5,0.24,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0170,R,North-west highlands,Rural,Madaba,31.66062,35.70094,757,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0171,R,North-west highlands,Rural,Madaba,31.65818,35.74536,790,Lattice tower,2.5,2.5,0.08,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0172,R,North-west highlands,Rural,Amman,31.65818,35.80397,741,Lattice tower,2.5,2.5,0.04,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0173,R,North-west highlands,Rural,Amman,31.65818,35.84555,781,Lattice tower,2.5,2.5,0.08,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0174,R,North-west highlands,Rural,Amman,31.65329,35.89281,746,Lattice tower,2.5,2.5,0.8,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0175,R,North-west highlands,Rural,Amman,31.65574,35.94291,711,Lattice tower,2.5,2.5,0.32,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0176,R,North-west highlands,Rural,Amman,31.65818,35.98733,719,Lattice tower,2.5,2.5,0.44,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0177,R,North-west highlands,Rural,Amman,31.66306,36.03459,706,Lattice tower,2.5,2.5,0.08,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0178,R,North-west highlands,Rural,Amman,31.65818,36.08752,723,Lattice tower,2.5,2.5,0.04,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0179,R,North-west highlands,Rural,Madaba,31.69098,35.63289,253,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0180,R,North-west highlands,Rural,Madaba,31.69098,35.68298,655,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0181,R,North-west highlands,Rural,Madaba,31.69342,35.72741,855,Lattice tower,2.5,2.5,0.04,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0182,R,North-west highlands,Rural,Amman,31.69831,35.86918,750,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0183,R,North-west highlands,Rural,Amman,31.69342,35.91644,722,Lattice tower,2.5,2.5,0.88,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0184,R,North-west highlands,Rural,Amman,31.69342,36.05822,719,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0185,R,North-west highlands,Rural,Amman,31.69342,36.11115,767,Lattice tower,2.5,2.5,0.04,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0186,R,North-west highlands,Rural,Madaba,31.72867,35.66219,311,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0187,R,North-west highlands,Rural,Madaba,31.73111,35.70378,708,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0188,R,North-west highlands,Rural,Amman,31.72867,35.89281,757,Lattice tower,2.5,2.5,0.32,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0189,R,North-west highlands,Rural,Amman,31.73111,35.93724,729,Lattice tower,2.5,2.5,0.56,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0190,R,North-west highlands,Rural,Amman,31.73111,36.08469,798,Lattice tower,2.5,2.5,0.16,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0191,R,North-west highlands,Rural,Amman,31.72867,36.12344,841,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0192,R,North-west highlands,Rural,Madaba,31.76391,35.63856,-17,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0193,R,North-west highlands,Rural,Madaba,31.76147,35.68298,161,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0194,R,North-west highlands,Rural,Madaba,31.76635,35.72741,675,Lattice tower,2.5,2.5,0.28,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0195,R,North-west highlands,Rural,Amman,31.76635,35.86635,767,Lattice tower,2.5,2.5,0.52,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0196,R,North-west highlands,Rural,Amman,31.75903,35.91644,759,Lattice tower,2.5,2.5,0.2,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0197,R,North-west highlands,Rural,Amman,31.76147,35.96087,734,Lattice tower,5.5,11.7,0.88,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0198,R,North-west highlands,Rural,Amman,31.76879,36.05822,778,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0199,R,North-west highlands,Rural,Amman,31.76635,36.10548,825,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0200,R,North-west highlands,Rural,Amman,31.76635,36.14991,827,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0201,R,North-west highlands,Rural,Balqa,31.80160,35.61209,-287,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0202,R,North-west highlands,Rural,Balqa,31.79671,35.65935,-72,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0203,R,North-west highlands,Rural,Madaba,31.79915,35.70945,259,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0204,R,North-west highlands,Rural,Madaba,31.79915,35.75671,634,Lattice tower,2.5,2.5,0.04,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0205,R,North-west highlands,Rural,Madaba,31.79671,35.80113,833,Lattice tower,2.5,2.5,0.36,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0206,R,North-west highlands,Rural,Amman,31.80404,35.84555,875,Lattice tower,2.5,2.5,0.08,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0207,R,North-west highlands,Rural,Amman,31.80160,35.89281,786,Lattice tower,2.5,2.5,0.16,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0208,R,North-west highlands,Rural,Amman,31.79915,35.94291,800,Lattice tower,2.5,2.5,0.68,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0209,R,North-west highlands,Rural,Amman,31.79915,35.98733,751,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0210,R,North-west highlands,Rural,Amman,31.79915,36.02892,805,Lattice tower,4.3,6.4,0.92,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0211,R,North-west highlands,Rural,Amman,31.79915,36.08752,824,Lattice tower,2.5,2.6,0.68,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0212,R,North-west highlands,Rural,Amman,31.79915,36.12344,872,Lattice tower,2.5,2.5,0.08,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0213,R,North-west highlands,Rural,Balqa,31.83440,35.59130,-298,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0214,R,North-west highlands,Rural,Balqa,31.83440,35.63856,-231,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0215,R,North-west highlands,Rural,Balqa,31.83440,35.68582,-49,Lattice tower,2.5,2.5,0.08,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0216,R,North-west highlands,Rural,Amman,31.83196,35.73024,257,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0217,R,North-west highlands,Rural,Amman,31.83440,35.78034,733,Lattice tower,2.5,2.5,0.12,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0218,R,North-west highlands,Rural,Amman,31.83196,35.82192,892,Lattice tower,2.9,3.7,1.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0219,R,North-west highlands,Rural,Amman,31.83440,36.05822,818,Lattice tower,2.9,3.4,0.76,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0220,R,North-west highlands,Rural,Amman,31.83684,36.10548,939,Lattice tower,2.5,2.5,0.08,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0221,R,North-west highlands,Rural,Amman,31.83440,36.14707,857,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0222,R,North-west highlands,Rural,Balqa,31.87453,35.65652,-119,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0223,R,North-west highlands,Rural,Balqa,31.86476,35.70378,98,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0224,R,North-west highlands,Rural,Amman,31.86720,35.74820,356,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0225,R,North-west highlands,Rural,Amman,31.86964,36.08185,955,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0226,R,North-west highlands,Rural,Amman,31.87209,36.12628,913,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0227,R,North-west highlands,Rural,Amman,31.87453,36.17637,860,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0228,R,North-west highlands,Rural,Amman,31.90977,35.68015,229,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0229,R,North-west highlands,Rural,Amman,31.90489,35.73308,382,Lattice tower,2.5,2.5,0.12,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0230,R,North-west highlands,Rural,Amman,31.90245,36.10265,823,Lattice tower,2.5,2.5,0.16,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0231,R,North-west highlands,Rural,Amman,31.90489,36.14707,827,Lattice tower,2.5,2.5,0.08,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0232,R,North-west highlands,Rural,Amman,31.90245,36.20000,897,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0233,R,North-west highlands,Rural,Balqa,31.94013,35.60926,-56,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0234,R,North-west highlands,Rural,Balqa,31.94502,35.65652,240,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0235,R,North-west highlands,Rural,Amman,31.94013,35.70661,475,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0236,R,North-west highlands,Rural,Amman,31.93525,36.12911,780,Lattice tower,2.5,2.5,0.24,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0237,R,North-west highlands,Rural,Amman,31.94013,36.17921,803,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0238,R,North-west highlands,Rural,Amman,31.94013,36.22079,771,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave 6-18 GHz XPIC 2x1G-4x1G,,,0
RUR-R-0239,R,North-west highlands,Rural,Balqa,31.97538,35.59130,-192,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Fiber (backbone add/drop spur),,,0
RUR-R-0240,R,North-west highlands,Rural,Balqa,31.97538,35.62722,211,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0241,R,North-west highlands,Rural,Balqa,31.98026,35.68015,537,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0242,R,North-west highlands,Rural,Amman,31.97049,36.10548,819,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0243,R,North-west highlands,Rural,Amman,31.98026,36.15274,757,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
RUR-R-0244,R,North-west highlands,Rural,Amman,31.97538,36.19716,737,Lattice tower,0.0,0.0,0.0,45,3,3-sector | n28 4T4R + n1/n3 4T4R + n78 8T8R 3x100 MHz,Microwave E-band 10G,,,0
